,time,f,f2
0,0.0,-0.01,-0.27619016638811145
1,0.01,-0.018000000000000002,-0.28101686868681847
2,0.02,-0.02,-0.28586299956003763
3,0.03,-0.015,-0.29072617356867225
4,0.04,-0.011000000000000001,-0.2956039966164657
5,0.05,-0.01,-0.3004940668394753
6,0.06,-0.015,-0.3053939754985775
7,0.07,-0.013000000000000001,-0.3103013078747108
8,0.08,-0.006999999999999999,-0.31521364416651654
9,0.09,-0.001,-0.32012856039007886
10,0.1,0.003,-0.32504362928042735
11,0.11,0.001,-0.329956421194499
12,0.12,0.001,-0.3348645050152237
13,0.13,0.001,-0.3397654490564284
14,0.14,-0.006,-0.3446568219682172
15,0.15,-0.011000000000000001,-0.34953619364252947
16,0.16,-0.002,-0.35440113611853796
17,0.17,-0.005,-0.359249224487567
18,0.18,-0.005,-0.36407803779721737
19,0.19,0.0,-0.3688851599543661
20,0.2,-0.008,-0.3736681806267266
21,0.21,-0.002,-0.3784246961426454
22,0.22,-0.002,-0.3831523103888097
23,0.23,-0.003,-0.38784863570556416
24,0.24,0.003,-0.3925112937794916
25,0.25,-0.005,-0.39713791653296093
26,0.26,-0.002,-0.4017261470103126
27,0.27,0.008,-0.406273640260375
28,0.28,0.004,-0.41077806421498436
29,0.29,0.004,-0.41523710056321
30,0.3,0.016,-0.4196484456209517
31,0.31,0.03,-0.4240098111956262
32,0.32,0.023,-0.4283189254456063
33,0.33,0.002,-0.43257353373412105
34,0.34,-0.002,-0.43677139947730714
35,0.35000000000000003,-0.006999999999999999,-0.4409103049861107
36,0.36,-0.009000000000000001,-0.444988052301728
37,0.37,-0.004,-0.44900246402430255
38,0.38,-0.013000000000000001,-0.45295138413456254
39,0.39,-0.025,-0.45683267880812206
40,0.4,-0.028999999999999998,-0.46064423722213355
41,0.41000000000000003,-0.017,-0.4643839723540263
42,0.42,-0.016,-0.46804982177202004
43,0.43,-0.022000000000000002,-0.4716397484171476
44,0.44,-0.013999999999999999,-0.47515174137648974
45,0.45,0.003,-0.4785838166473627
46,0.46,0.024,-0.48193401789216184
47,0.47000000000000003,0.016,-0.48520041718360574
48,0.48,0.01,-0.4883811157401106
49,0.49,0.015,-0.4914742446510099
50,0.5,0.004,-0.4944779655913931
51,0.51,0.006,-0.4973904715262681
52,0.52,0.006999999999999999,-0.5002099874038188
53,0.53,-0.002,-0.5029347708374942
